 , B11.genotype, B11.batch, B11.cycle, B11.day, B11.hour, B11.time_start, B11.ID.new, B11.behaviour, B11.with.who 
 21621, KO, B11, Dark phase,17,19, 19:54:13, M33, 0, M34 
 21622, KO, B11, Dark phase,17,19, 19:54:17, M33, STR.F, M34 
 21623, KO, B11, Dark phase,17,19, 19:54:17, M33, 0, M36 
 21624, KO, B11, Dark phase,17,19, 19:54:19, M33, STR.F, M34 
 21625, KO, B11, Dark phase,17,19, 19:54:20, M33, STR.F, M36 
 21626, KO, B11, Dark phase,17,19, 19:54:20, M33, 0, M36 
 21627, KO, B11, Dark phase,17,19, 19:54:24, M33, 0, M34 
 21628, KO, B11, Dark phase,17,19, 19:54:26, M33, 0, M36 
 21629, KO, B11, Dark phase,17,20, 20:04:01, M34, 0, M33 
 21630, KO, B11, Dark phase,17,20, 20:04:20, M34, 0, M33 
 21631, KO, B11, Dark phase,17,20, 20:04:22, M34, STR.F, M36 
 21632, KO, B11, Dark phase,17,20, 20:04:22, M34, 0, M33 
 21633, KO, B11, Dark phase,17,20, 20:04:01, M35, 0, M33 
 21634, KO, B11, Dark phase,17,20, 20:04:07, M35, 0, M33 
 21635, KO, B11, Dark phase,17,20, 20:04:12, M35, STR.F, M36 
 21636, KO, B11, Dark phase,17,20, 20:04:12, M35, 0, M33 
 21638, KO, B11, Dark phase,17,20, 20:04:01, M33, 0, M34 
 21639, KO, B11, Dark phase,17,20, 20:04:16, M33, STR.F, M36 
 21640, KO, B11, Dark phase,17,20, 20:04:16, M33, 0, M34 
 21641, KO, B11, Dark phase,17,20, 20:04:18, M33, STR.F, M36 
 21642, KO, B11, Dark phase,17,20, 20:04:18, M33, 0, M34 
 21643, KO, B11, Dark phase,17,20, 20:04:21, M33, 0, M36 
 21644, KO, B11, Dark phase,17,20, 20:04:23, M33, 0, M34 
 21645, KO, B11, Dark phase,17,20, 20:04:01, M36, 0, M33 
 21646, KO, B11, Dark phase,17,20, 20:04:12, M36, STR.F, M35 
 21647, KO, B11, Dark phase,17,20, 20:04:12, M36, 0, M33 
 21648, KO, B11, Dark phase,17,20, 20:04:16, M36, STR.F, M33 
 21649, KO, B11, Dark phase,17,20, 20:04:16, M36, 0, M33 
 21650, KO, B11, Dark phase,17,20, 20:04:18, M36, STR.F, M33 
 21651, KO, B11, Dark phase,17,20, 20:04:18, M36, 0, M33 
 21652, KO, B11, Dark phase,17,20, 20:04:22, M36, STR.F, M34 
 21655, KO, B11, Dark phase,17,21, 21:14:01, M33, 0, M34 
 21656, KO, B11, Dark phase,17,21, 21:14:06, M33, 0, M34 
 21657, KO, B11, Dark phase,17,21, 21:14:11, M33, 0, M36 
 21658, KO, B11, Dark phase,17,21, 21:14:14, M33, STR.F, M36 
 21659, KO, B11, Dark phase,17,21, 21:14:15, M33, STR.F, M34 
 21660, KO, B11, Dark phase,17,21, 21:14:15, M33, 0, M36 
 21661, KO, B11, Dark phase,17,21, 21:14:18, M33, 0, M34 
 21664, KO, B11, Dark phase,17,21, 21:14:01, M35, STR.F, M36 
 21665, KO, B11, Dark phase,17,21, 21:14:02, M35, STR.F, M34 
 21666, KO, B11, Dark phase,17,21, 21:14:03, M35, 0, M33 
 21667, KO, B11, Dark phase,17,21, 21:14:06, M35, STR.F, M34 
 21668, KO, B11, Dark phase,17,21, 21:14:07, M35, 0, M33 
 21669, KO, B11, Dark phase,17,21, 21:14:09, M35, STR.F, M34 
 21670, KO, B11, Dark phase,17,21, 21:14:09, M35, 0, M33 
 21671, KO, B11, Dark phase,17,21, 21:14:10, M35, STR.F, M34 
 21676, KO, B11, Dark phase,17,21, 21:14:20, M35, AGGRO, M36 
 21677, KO, B11, Dark phase,17,21, 21:14:20, M35, 0, M36 
 21678, KO, B11, Dark phase,17,21, 21:14:22, M35, 0, M36 
 21679, KO, B11, Dark phase,17,21, 21:14:23, M35, 0, M36 
 21682, KO, B11, Dark phase,17,21, 21:14:01, M34, 0, M33 
 21683, KO, B11, Dark phase,17,21, 21:14:02, M34, STR.F, M35 
 21684, KO, B11, Dark phase,17,21, 21:14:03, M34, 0, M33 
 21685, KO, B11, Dark phase,17,21, 21:14:04, M34, STR.F, M35 
 21686, KO, B11, Dark phase,17,21, 21:14:04, M34, STR.F, M36 
 21687, KO, B11, Dark phase,17,21, 21:14:05, M34, 0, M33 
 21688, KO, B11, Dark phase,17,21, 21:14:06, M34, STR.F, M36 
 21689, KO, B11, Dark phase,17,21, 21:14:07, M34, STR.F, M35 
 21690, KO, B11, Dark phase,17,21, 21:14:07, M34, 0, M33 
 21691, KO, B11, Dark phase,17,21, 21:14:09, M34, STR.F, M35 
 21692, KO, B11, Dark phase,17,21, 21:14:09, M34, 0, M33 
 21693, KO, B11, Dark phase,17,21, 21:14:10, M34, STR.F, M35 
 21694, KO, B11, Dark phase,17,21, 21:14:11, M34, 0, M33 
 21695, KO, B11, Dark phase,17,21, 21:14:15, M34, STR.F, M33 
 21696, KO, B11, Dark phase,17,21, 21:14:15, M34, 0, M33 
 21697, KO, B11, Dark phase,17,21, 21:14:18, M34, 0, M33 
 21699, KO, B11, Dark phase,17,21, 21:14:01, M36, STR.F, M35 
 21700, KO, B11, Dark phase,17,21, 21:14:02, M36, 0, M33 
 21701, KO, B11, Dark phase,17,21, 21:14:04, M36, STR.F, M34 
 21702, KO, B11, Dark phase,17,21, 21:14:05, M36, 0, M33 
 21703, KO, B11, Dark phase,17,21, 21:14:06, M36, STR.F, M34 
 21704, KO, B11, Dark phase,17,21, 21:14:07, M36, 0, M33 
 21705, KO, B11, Dark phase,17,21, 21:14:09, M36, 0, M33 
 21706, KO, B11, Dark phase,17,21, 21:14:12, M36, 0, M33 
 21707, KO, B11, Dark phase,17,21, 21:14:14, M36, STR.F, M33 
 21708, KO, B11, Dark phase,17,21, 21:14:14, M36, 0, M33 
 21710, KO, B11, Dark phase,17,21, 21:14:19, M36, AGGRO, M35 
 21711, KO, B11, Dark phase,17,21, 21:14:20, M36, AGGRO, M35 
 21712, KO, B11, Dark phase,17,21, 21:14:20, M36, 0, M35 
 21713, KO, B11, Dark phase,17,21, 21:14:22, M36, 0, M35 
 21714, KO, B11, Dark phase,17,21, 21:14:23, M36, 0, M35 
 21718, KO, B11, Dark phase,17,20, 20:24:22, M35, 0, M33 
 21720, KO, B11, Dark phase,17,20, 20:24:01, M34, 0, M33 
 21721, KO, B11, Dark phase,17,20, 20:24:04, M34, STR.F, M33 
 21722, KO, B11, Dark phase,17,20, 20:24:05, M34, 0, M33 
 21723, KO, B11, Dark phase,17,20, 20:24:07, M34, STR.F, M33 
 21724, KO, B11, Dark phase,17,20, 20:24:08, M34, 0, M33 
 21725, KO, B11, Dark phase,17,20, 20:24:12, M34, STR.F, M36 
 21726, KO, B11, Dark phase,17,20, 20:24:13, M34, 0, M33 
 21727, KO, B11, Dark phase,17,20, 20:24:14, M34, STR.F, M36 
 21728, KO, B11, Dark phase,17,20, 20:24:14, M34, 0, M33 
 21731, KO, B11, Dark phase,17,20, 20:24:23, M34, 0, M33 
 21733, KO, B11, Dark phase,17,20, 20:24:01, M36, 0, M33 
 21734, KO, B11, Dark phase,17,20, 20:24:03, M36, STR.F, M33 
 21735, KO, B11, Dark phase,17,20, 20:24:03, M36, 0, M33 
 21736, KO, B11, Dark phase,17,20, 20:24:04, M36, STR.F, M33 
 21737, KO, B11, Dark phase,17,20, 20:24:05, M36, 0, M33 
 21738, KO, B11, Dark phase,17,20, 20:24:10, M36, STR.F, M33 
 21739, KO, B11, Dark phase,17,20, 20:24:10, M36, 0, M33 
 21740, KO, B11, Dark phase,17,20, 20:24:12, M36, STR.F, M34 
 21741, KO, B11, Dark phase,17,20, 20:24:13, M36, STR.F, M33 
 21742, KO, B11, Dark phase,17,20, 20:24:14, M36, 0, M33 
 21743, KO, B11, Dark phase,17,20, 20:24:15, M36, STR.F, M33 
 21744, KO, B11, Dark phase,17,20, 20:24:15, M36, 0, M33 
 21745, KO, B11, Dark phase,17,20, 20:24:17, M36, STR.F, M33 
 21746, KO, B11, Dark phase,17,20, 20:24:18, M36, 0, M33 
 21748, KO, B11, Dark phase,17,20, 20:24:27, M36, 0, M33 
 21749, KO, B11, Dark phase,17,20, 20:24:29, M36, STR.F, M33 
 21750, KO, B11, Dark phase,17,20, 20:24:29, M36, 0, M33 
 21751, KO, B11, Dark phase,17,20, 20:24:01, M33, 0, M36 
 21752, KO, B11, Dark phase,17,20, 20:24:03, M33, STR.F, M36 
 21753, KO, B11, Dark phase,17,20, 20:24:03, M33, 0, M36 
 21754, KO, B11, Dark phase,17,20, 20:24:04, M33, STR.F, M36 
 21755, KO, B11, Dark phase,17,20, 20:24:05, M33, STR.F, M34 
 21756, KO, B11, Dark phase,17,20, 20:24:05, M33, 0, M36 
 21757, KO, B11, Dark phase,17,20, 20:24:08, M33, STR.F, M34 
 21758, KO, B11, Dark phase,17,20, 20:24:08, M33, 0, M36 
 21759, KO, B11, Dark phase,17,20, 20:24:10, M33, STR.F, M36 
 21760, KO, B11, Dark phase,17,20, 20:24:10, M33, 0, M36 
 21761, KO, B11, Dark phase,17,20, 20:24:13, M33, STR.F, M36 
 21762, KO, B11, Dark phase,17,20, 20:24:14, M33, 0, M36 
 21763, KO, B11, Dark phase,17,20, 20:24:15, M33, STR.F, M36 
 21764, KO, B11, Dark phase,17,20, 20:24:15, M33, 0, M36 
 21765, KO, B11, Dark phase,17,20, 20:24:17, M33, STR.F, M36 
 21766, KO, B11, Dark phase,17,20, 20:24:18, M33, 0, M36 
 21767, KO, B11, Dark phase,17,20, 20:24:21, M33, 0, M35 
 21768, KO, B11, Dark phase,17,20, 20:24:24, M33, 0, M34 
 21769, KO, B11, Dark phase,17,20, 20:24:26, M33, 0, M36 
 21770, KO, B11, Dark phase,17,20, 20:24:29, M33, STR.F, M36 
 21771, KO, B11, Dark phase,17,20, 20:24:29, M33, 0, M36 
 21772, KO, B11, Dark phase,17,20, 20:34:01, M36, STR.F, M35 
 21773, KO, B11, Dark phase,17,20, 20:34:01, M36, STR.F, M34 
 21774, KO, B11, Dark phase,17,20, 20:34:02, M36, 0, M34 
 21775, KO, B11, Dark phase,17,20, 20:34:03, M36, STR.F, M35 
 21776, KO, B11, Dark phase,17,20, 20:34:03, M36, 0, M34 
 21777, KO, B11, Dark phase,17,20, 20:34:04, M36, 0, M35 
 21778, KO, B11, Dark phase,17,20, 20:34:10, M36, 0, M34 
 21779, KO, B11, Dark phase,17,20, 20:34:13, M36, STR.F, M35 
 21780, KO, B11, Dark phase,17,20, 20:34:13, M36, STR.F, M34 
 21781, KO, B11, Dark phase,17,20, 20:34:13, M36, 0, M34 
 21782, KO, B11, Dark phase,17,20, 20:34:14, M36, STR.F, M34 
 21783, KO, B11, Dark phase,17,20, 20:34:15, M36, 0, M34 
 21784, KO, B11, Dark phase,17,20, 20:34:16, M36, STR.F, M34 
 21785, KO, B11, Dark phase,17,20, 20:34:16, M36, 0, M34 
 21786, KO, B11, Dark phase,17,20, 20:34:17, M36, STR.F, M34 
 21787, KO, B11, Dark phase,17,20, 20:34:22, M36, STR.F, M35 
 21788, KO, B11, Dark phase,17,20, 20:34:23, M36, STR.F, M34 
 21789, KO, B11, Dark phase,17,20, 20:34:23, M36, 0, M34 
 21790, KO, B11, Dark phase,17,20, 20:34:24, M36, STR.F, M34 
 21791, KO, B11, Dark phase,17,20, 20:34:26, M36, 0, M34 
 21792, KO, B11, Dark phase,17,20, 20:34:27, M36, STR.F, M34 
 21793, KO, B11, Dark phase,17,20, 20:34:01, M34, 0, M36 
 21794, KO, B11, Dark phase,17,20, 20:34:02, M34, STR.F, M36 
 21795, KO, B11, Dark phase,17,20, 20:34:02, M34, 0, M36 
 21799, KO, B11, Dark phase,17,20, 20:34:10, M34, AGGRO, M35 
 21800, KO, B11, Dark phase,17,20, 20:34:10, M34, 0, M36 
 21801, KO, B11, Dark phase,17,20, 20:34:13, M34, STR.F, M36 
 21802, KO, B11, Dark phase,17,20, 20:34:13, M34, 0, M36 
 21803, KO, B11, Dark phase,17,20, 20:34:14, M34, STR.F, M36 
 21804, KO, B11, Dark phase,17,20, 20:34:15, M34, 0, M36 
 21805, KO, B11, Dark phase,17,20, 20:34:16, M34, STR.F, M36 
 21806, KO, B11, Dark phase,17,20, 20:34:16, M34, 0, M36 
 21807, KO, B11, Dark phase,17,20, 20:34:17, M34, STR.F, M36 
 21808, KO, B11, Dark phase,17,20, 20:34:22, M34, 0, M36 
 21809, KO, B11, Dark phase,17,20, 20:34:23, M34, STR.F, M36 
 21810, KO, B11, Dark phase,17,20, 20:34:23, M34, 0, M36 
 21811, KO, B11, Dark phase,17,20, 20:34:24, M34, STR.F, M36 
 21812, KO, B11, Dark phase,17,20, 20:34:26, M34, 0, M36 
 21813, KO, B11, Dark phase,17,20, 20:34:27, M34, STR.F, M36 
 21814, KO, B11, Dark phase,17,20, 20:34:01, M35, STR.F, M34 
 21815, KO, B11, Dark phase,17,20, 20:34:01, M35, 0, M36 
 21816, KO, B11, Dark phase,17,20, 20:34:03, M35, 0, M36 
 21817, KO, B11, Dark phase,17,20, 20:34:05, M35, 0, M36 
 21818, KO, B11, Dark phase,17,20, 20:34:10, M35, AGGRO, M34 
 21819, KO, B11, Dark phase,17,20, 20:34:10, M35, 0, M36 
 21820, KO, B11, Dark phase,17,20, 20:34:13, M35, STR.F, M36 
 21823, KO, B11, Dark phase,17,20, 20:34:20, M35, 0, M36 
 21824, KO, B11, Dark phase,17,20, 20:34:22, M35, STR.F, M36 
 21825, KO, B11, Dark phase,17,20, 20:34:23, M35, 0, M36 
 21827, KO, B11, Dark phase,17,20, 20:44:01, M35, 0, M36 
 21828, KO, B11, Dark phase,17,20, 20:44:04, M35, STR.F, M34 
 21829, KO, B11, Dark phase,17,20, 20:44:04, M35, 0, M36 
 21830, KO, B11, Dark phase,17,20, 20:44:05, M35, STR.F, M36 
 21831, KO, B11, Dark phase,17,20, 20:44:05, M35, 0, M36 
 21832, KO, B11, Dark phase,17,20, 20:44:08, M35, STR.F, M36 
 21833, KO, B11, Dark phase,17,20, 20:44:10, M35, 0, M36 
 21834, KO, B11, Dark phase,17,20, 20:44:11, M35, STR.F, M36 
 21835, KO, B11, Dark phase,17,20, 20:44:12, M35, 0, M36 
 21836, KO, B11, Dark phase,17,20, 20:44:15, M35, STR.F, M36 
 21837, KO, B11, Dark phase,17,20, 20:44:16, M35, 0, M36 
 21838, KO, B11, Dark phase,17,20, 20:44:20, M35, STR.F, M36 
 21839, KO, B11, Dark phase,17,20, 20:44:20, M35, 0, M36 
 21840, KO, B11, Dark phase,17,20, 20:44:24, M35, STR.F, M36 
 21841, KO, B11, Dark phase,17,20, 20:44:24, M35, 0, M36 
 21842, KO, B11, Dark phase,17,20, 20:44:25, M35, STR.F, M36 
 21843, KO, B11, Dark phase,17,20, 20:44:25, M35, 0, M36 
 21844, KO, B11, Dark phase,17,20, 20:44:27, M35, STR.F, M36 
 21845, KO, B11, Dark phase,17,20, 20:44:27, M35, 0, M36 
 21846, KO, B11, Dark phase,17,20, 20:44:01, M36, 0, M34 
 21847, KO, B11, Dark phase,17,20, 20:44:04, M36, STR.F, M34 
 21848, KO, B11, Dark phase,17,20, 20:44:04, M36, 0, M34 
 21849, KO, B11, Dark phase,17,20, 20:44:05, M36, STR.F, M34 
 21850, KO, B11, Dark phase,17,20, 20:44:05, M36, 0, M34 
 21851, KO, B11, Dark phase,17,20, 20:44:08, M36, STR.F, M34 
 21852, KO, B11, Dark phase,17,20, 20:44:10, M36, STR.F, M35 
 21853, KO, B11, Dark phase,17,20, 20:44:11, M36, STR.F, M34 
 21854, KO, B11, Dark phase,17,20, 20:44:12, M36, STR.F, M35 
 21855, KO, B11, Dark phase,17,20, 20:44:14, M36, 0, M34 
 21856, KO, B11, Dark phase,17,20, 20:44:15, M36, STR.F, M35 
 21857, KO, B11, Dark phase,17,20, 20:44:16, M36, STR.F, M34 
 21858, KO, B11, Dark phase,17,20, 20:44:17, M36, 0, M34 
 21859, KO, B11, Dark phase,17,20, 20:44:19, M36, STR.F, M34 
 21860, KO, B11, Dark phase,17,20, 20:44:20, M36, STR.F, M35 
 21861, KO, B11, Dark phase,17,20, 20:44:20, M36, STR.F, M34 
 21862, KO, B11, Dark phase,17,20, 20:44:23, M36, 0, M34 
 21863, KO, B11, Dark phase,17,20, 20:44:24, M36, STR.F, M35 
 21864, KO, B11, Dark phase,17,20, 20:44:24, M36, 0, M34 
 21865, KO, B11, Dark phase,17,20, 20:44:25, M36, STR.F, M35 
 21866, KO, B11, Dark phase,17,20, 20:44:25, M36, 0, M34 
 21867, KO, B11, Dark phase,17,20, 20:44:26, M36, STR.F, M34 
 21868, KO, B11, Dark phase,17,20, 20:44:27, M36, STR.F, M35 
 21869, KO, B11, Dark phase,17,20, 20:44:27, M36, 0, M34 
 21870, KO, B11, Dark phase,17,20, 20:44:29, M36, STR.F, M34 
 21871, KO, B11, Dark phase,17,20, 20:44:29, M36, 0, M34 
 21872, KO, B11, Dark phase,17,20, 20:44:01, M34, 0, M36 
 21873, KO, B11, Dark phase,17,20, 20:44:04, M34, STR.F, M36 
 21874, KO, B11, Dark phase,17,20, 20:44:04, M34, STR.F, M35 
 21875, KO, B11, Dark phase,17,20, 20:44:04, M34, 0, M36 
 21876, KO, B11, Dark phase,17,20, 20:44:05, M34, STR.F, M36 
 21877, KO, B11, Dark phase,17,20, 20:44:05, M34, 0, M36 
 21878, KO, B11, Dark phase,17,20, 20:44:08, M34, STR.F, M36 
 21879, KO, B11, Dark phase,17,20, 20:44:10, M34, 0, M36 
 21880, KO, B11, Dark phase,17,20, 20:44:11, M34, STR.F, M36 
 21881, KO, B11, Dark phase,17,20, 20:44:12, M34, 0, M36 
 21882, KO, B11, Dark phase,17,20, 20:44:16, M34, STR.F, M36 
 21883, KO, B11, Dark phase,17,20, 20:44:17, M34, 0, M36 
 21884, KO, B11, Dark phase,17,20, 20:44:19, M34, STR.F, M36 
 21885, KO, B11, Dark phase,17,20, 20:44:20, M34, 0, M36 
 21886, KO, B11, Dark phase,17,20, 20:44:21, M34, STR.F, M36 
 21887, KO, B11, Dark phase,17,20, 20:44:23, M34, 0, M36 
 21888, KO, B11, Dark phase,17,20, 20:44:26, M34, STR.F, M36 
 21889, KO, B11, Dark phase,17,20, 20:44:27, M34, 0, M36 
 21890, KO, B11, Dark phase,17,20, 20:44:29, M34, STR.F, M36 
 21891, KO, B11, Dark phase,17,20, 20:44:29, M34, 0, M36 
 21899, KO, B11, Dark phase,17,20, 20:54:01, M35, 0, M36 
 21901, KO, B11, Dark phase,17,20, 20:54:08, M35, 0, M36 
 21902, KO, B11, Dark phase,17,20, 20:54:10, M35, STR.F, M36 
 21903, KO, B11, Dark phase,17,20, 20:54:11, M35, STR.F, M34 
 21904, KO, B11, Dark phase,17,20, 20:54:11, M35, STR.F, M36 
 21905, KO, B11, Dark phase,17,20, 20:54:12, M35, 0, M36 
 21906, KO, B11, Dark phase,17,20, 20:54:14, M35, STR.F, M36 
 21907, KO, B11, Dark phase,17,20, 20:54:14, M35, 0, M36 
 21908, KO, B11, Dark phase,17,20, 20:54:15, M35, STR.F, M36 
 21909, KO, B11, Dark phase,17,20, 20:54:15, M35, 0, M36 
 21910, KO, B11, Dark phase,17,20, 20:54:16, M35, STR.F, M36 
 21911, KO, B11, Dark phase,17,20, 20:54:20, M35, 0, M36 
 21912, KO, B11, Dark phase,17,20, 20:54:24, M35, STR.F, M36 
 21913, KO, B11, Dark phase,17,20, 20:54:26, M35, 0, M36 
 21914, KO, B11, Dark phase,17,20, 20:54:01, M34, 0, M36 
 21915, KO, B11, Dark phase,17,20, 20:54:03, M34, STR.F, M36 
 21916, KO, B11, Dark phase,17,20, 20:54:03, M34, 0, M36 
 21917, KO, B11, Dark phase,17,20, 20:54:04, M34, STR.F, M36 
 21918, KO, B11, Dark phase,17,20, 20:54:04, M34, 0, M36 
 21919, KO, B11, Dark phase,17,20, 20:54:11, M34, STR.F, M35 
 21920, KO, B11, Dark phase,17,20, 20:54:11, M34, 0, M36 
 21921, KO, B11, Dark phase,17,20, 20:54:01, M36, 0, M34 
 21923, KO, B11, Dark phase,17,20, 20:54:03, M36, 0, M34 
 21924, KO, B11, Dark phase,17,20, 20:54:04, M36, STR.F, M34 
 21925, KO, B11, Dark phase,17,20, 20:54:04, M36, 0, M34 
 21926, KO, B11, Dark phase,17,20, 20:54:10, M36, STR.F, M34 
 21927, KO, B11, Dark phase,17,20, 20:54:11, M36, 0, M34 
 21928, KO, B11, Dark phase,17,20, 20:54:12, M36, STR.F, M35 
 21929, KO, B11, Dark phase,17,20, 20:54:12, M36, 0, M34 
 21930, KO, B11, Dark phase,17,20, 20:54:14, M36, STR.F, M35 
 21931, KO, B11, Dark phase,17,20, 20:54:14, M36, 0, M34 
 21932, KO, B11, Dark phase,17,20, 20:54:15, M36, STR.F, M35 
 21933, KO, B11, Dark phase,17,20, 20:54:15, M36, 0, M34 
 21934, KO, B11, Dark phase,17,20, 20:54:16, M36, STR.F, M35 
 21935, KO, B11, Dark phase,17,20, 20:54:20, M36, 0, M34 
 21936, KO, B11, Dark phase,17,20, 20:54:24, M36, STR.F, M35 
 21937, KO, B11, Dark phase,17,20, 20:54:26, M36, 0, M34 
 21945, KO, B11, Dark phase,17,21, 21:04:07, M35, AGGRO, M33 
 21946, KO, B11, Dark phase,17,21, 21:04:09, M35, 0, M33 
 21947, KO, B11, Dark phase,17,21, 21:04:14, M35, 0, M36 
 21955, KO, B11, Dark phase,17,21, 21:04:07, M33, AGGRO, M35 
 21956, KO, B11, Dark phase,17,21, 21:04:09, M33, 0, M35 
 21961, KO, B11, Dark phase,17,21, 21:04:01, M34, 0, M36 
 21962, KO, B11, Dark phase,17,21, 21:04:02, M34, STR.F, M36 
 21963, KO, B11, Dark phase,17,21, 21:04:03, M34, 0, M36 
 21964, KO, B11, Dark phase,17,21, 21:04:09, M34, STR.F, M36 
 21965, KO, B11, Dark phase,17,21, 21:04:16, M34, 0, M36 
 21966, KO, B11, Dark phase,17,21, 21:04:18, M34, STR.F, M36 
 21967, KO, B11, Dark phase,17,21, 21:04:18, M34, 0, M36 
 21968, KO, B11, Dark phase,17,21, 21:04:21, M34, STR.F, M36 
 21969, KO, B11, Dark phase,17,21, 21:04:21, M34, 0, M36 
 21970, KO, B11, Dark phase,17,21, 21:04:29, M34, 0, M36 
 21971, KO, B11, Dark phase,17,21, 21:04:01, M36, 0, M34 
 21972, KO, B11, Dark phase,17,21, 21:04:02, M36, STR.F, M34 
 21973, KO, B11, Dark phase,17,21, 21:04:03, M36, 0, M34 
 21974, KO, B11, Dark phase,17,21, 21:04:09, M36, STR.F, M34 
 21975, KO, B11, Dark phase,17,21, 21:04:16, M36, 0, M34 
 21976, KO, B11, Dark phase,17,21, 21:04:18, M36, STR.F, M34 
 21977, KO, B11, Dark phase,17,21, 21:04:18, M36, 0, M34 
 21978, KO, B11, Dark phase,17,21, 21:04:21, M36, STR.F, M34 
 21979, KO, B11, Dark phase,17,21, 21:04:21, M36, 0, M34 
 21980, KO, B11, Dark phase,17,21, 21:04:29, M36, 0, M34 
 21983, KO, B11, Dark phase,17,21, 21:14:07, M35, 0, M36 
 21984, KO, B11, Dark phase,17,21, 21:14:09, M35, STR.F, M36 
 21985, KO, B11, Dark phase,17,21, 21:14:09, M35, 0, M36 
 21986, KO, B11, Dark phase,17,21, 21:14:13, M35, STR.F, M36 
 21987, KO, B11, Dark phase,17,21, 21:14:13, M35, 0, M36 
 21988, KO, B11, Dark phase,17,21, 21:14:16, M35, STR.F, M36 
 21989, KO, B11, Dark phase,17,21, 21:14:17, M35, 0, M36 
 21990, KO, B11, Dark phase,17,21, 21:14:24, M35, STR.F, M36 
 21991, KO, B11, Dark phase,17,21, 21:14:24, M35, 0, M36 
 21995, KO, B11, Dark phase,17,21, 21:14:04, M36, 0, M33 
 21996, KO, B11, Dark phase,17,21, 21:14:06, M36, 0, M35 
 21997, KO, B11, Dark phase,17,21, 21:14:09, M36, STR.F, M35 
 21998, KO, B11, Dark phase,17,21, 21:14:09, M36, 0, M35 
 21999, KO, B11, Dark phase,17,21, 21:14:13, M36, STR.F, M35 
 22000, KO, B11, Dark phase,17,21, 21:14:13, M36, 0, M35 
 22001, KO, B11, Dark phase,17,21, 21:14:16, M36, STR.F, M35 
 22002, KO, B11, Dark phase,17,21, 21:14:17, M36, 0, M35 
 22003, KO, B11, Dark phase,17,21, 21:14:24, M36, STR.F, M35 
 22004, KO, B11, Dark phase,17,21, 21:14:24, M36, 0, M35 
 22008, KO, B11, Dark phase,17,21, 21:14:02, M33, 0, M34 
 22009, KO, B11, Dark phase,17,21, 21:14:04, M33, 0, M36 
 22015, KO, B11, Dark phase,17,21, 21:14:25, M33, 0, M34 
 22016, KO, B11, Dark phase,17,21, 21:14:26, M33, AGGRO, M34 
 22017, KO, B11, Dark phase,17,21, 21:14:27, M33, AGGRO, M34 
 22020, KO, B11, Dark phase,17,21, 21:14:02, M34, 0, M33 
 22023, KO, B11, Dark phase,17,21, 21:14:25, M34, 0, M33 
 22024, KO, B11, Dark phase,17,21, 21:14:26, M34, AGGRO, M33 
 22025, KO, B11, Dark phase,17,21, 21:14:27, M34, 0, M33 
 22032, KO, B11, Dark phase,17,21, 21:24:18, M33, 0, M36 
 22037, KO, B11, Dark phase,17,21, 21:24:02, M34, 0, M36 
 22041, KO, B11, Dark phase,17,21, 21:24:02, M36, 0, M34 
 22044, KO, B11, Dark phase,17,21, 21:24:18, M36, 0, M33 
 22055, KO, B11, Dark phase,17,21, 21:34:01, M36, 0, M35 
 22057, KO, B11, Dark phase,17,21, 21:34:19, M36, 0, M33 
 22059, KO, B11, Dark phase,17,21, 21:34:01, M33, STR.F, M34 
 22060, KO, B11, Dark phase,17,21, 21:34:02, M33, 0, M34 
 22061, KO, B11, Dark phase,17,21, 21:34:09, M33, STR.F, M34 
 22062, KO, B11, Dark phase,17,21, 21:34:09, M33, 0, M34 
 22063, KO, B11, Dark phase,17,21, 21:34:12, M33, 0, M34 
 22065, KO, B11, Dark phase,17,21, 21:34:19, M33, 0, M36 
 22068, KO, B11, Dark phase,17,21, 21:34:01, M34, STR.F, M33 
 22069, KO, B11, Dark phase,17,21, 21:34:02, M34, 0, M33 
 22070, KO, B11, Dark phase,17,21, 21:34:09, M34, STR.F, M33 
 22071, KO, B11, Dark phase,17,21, 21:34:09, M34, 0, M33 
 22072, KO, B11, Dark phase,17,21, 21:34:12, M34, STR.F, M35 
 22073, KO, B11, Dark phase,17,21, 21:34:12, M34, 0, M33 
 22074, KO, B11, Dark phase,17,21, 21:34:16, M34, STR.F, M35 
 22075, KO, B11, Dark phase,17,21, 21:34:16, M34, 0, M35 
 22076, KO, B11, Dark phase,17,21, 21:34:19, M34, STR.F, M35 
 22077, KO, B11, Dark phase,17,21, 21:34:25, M34, 0, M35 
 22078, KO, B11, Dark phase,17,21, 21:34:26, M34, STR.F, M35 
 22079, KO, B11, Dark phase,17,21, 21:34:27, M34, 0, M35 
 22080, KO, B11, Dark phase,17,21, 21:34:30, M34, STR.F, M35 
 22081, KO, B11, Dark phase,17,21, 21:34:01, M35, 0, M36 
 22085, KO, B11, Dark phase,17,21, 21:34:12, M35, STR.F, M34 
 22086, KO, B11, Dark phase,17,21, 21:34:12, M35, 0, M33 
 22087, KO, B11, Dark phase,17,21, 21:34:16, M35, STR.F, M34 
 22088, KO, B11, Dark phase,17,21, 21:34:16, M35, 0, M34 
 22089, KO, B11, Dark phase,17,21, 21:34:19, M35, STR.F, M34 
 22090, KO, B11, Dark phase,17,21, 21:34:25, M35, 0, M34 
 22091, KO, B11, Dark phase,17,21, 21:34:26, M35, STR.F, M34 
