 , B6.genotype, B6.batch, B6.cycle, B6.day, B6.hour, B6.time_start, B6.ID.new, B6.behaviour, B6.with.who 
 6521, CONT, B6, Dark phase,28,20, 20:46:37, M16, 0, M14 
 6522, CONT, B6, Dark phase,28,20, 20:46:27, M14, 0, M16 
 6523, CONT, B6, Dark phase,28,20, 20:46:37, M14, AFFI, M16 
 6529, CONT, B6, Dark phase,28,20, 20:56:27, M15, 0, M13 
 6530, CONT, B6, Dark phase,28,20, 20:56:37, M15, 0, M13 
 6531, CONT, B6, Dark phase,28,20, 20:56:40, M15, 0, M13 
 6532, CONT, B6, Dark phase,28,20, 20:56:40, M15, 0, M13 
 6533, CONT, B6, Dark phase,28,20, 20:56:47, M15, 0, M13 
 6534, CONT, B6, Dark phase,28,20, 20:56:48, M15, 0, M13 
 6535, CONT, B6, Dark phase,28,20, 20:56:27, M13, 0, M15 
 6536, CONT, B6, Dark phase,28,20, 20:56:44, M13, 0, M15 
 6537, CONT, B6, Dark phase,28,20, 20:56:44, M13, 0, M15 
 6540, CONT, B6, Dark phase,28,21, 21:06:27, M16, 0, M13 
 6542, CONT, B6, Dark phase,28,21, 21:06:27, M13, AFFI, M16 
 6543, CONT, B6, Dark phase,28,21, 21:06:37, M13, AFFI, M14 
 6544, CONT, B6, Dark phase,28,21, 21:06:27, M14, AFFI, M16 
 6545, CONT, B6, Dark phase,28,21, 21:06:37, M14, AFFI, M13 
 6549, CONT, B6, Dark phase,28,21, 21:16:50, M13, AGGRO, M14 
 6550, CONT, B6, Dark phase,28,21, 21:16:51, M13, 0, M14 
 6551, CONT, B6, Dark phase,28,21, 21:16:27, M14, 0, M13 
 6553, CONT, B6, Dark phase,28,21, 21:16:33, M14, 0, M16 
 6554, CONT, B6, Dark phase,28,21, 21:16:37, M14, 0, M16 
 6555, CONT, B6, Dark phase,28,21, 21:16:41, M14, 0, M13 
 6556, CONT, B6, Dark phase,28,21, 21:16:42, M14, 0, M16 
 6558, CONT, B6, Dark phase,28,21, 21:16:50, M14, AGGRO, M13 
 6559, CONT, B6, Dark phase,28,21, 21:16:51, M14, 0, M13 
 6560, CONT, B6, Dark phase,28,21, 21:16:27, M16, 0, M15 
 6561, CONT, B6, Dark phase,28,21, 21:16:33, M16, STR.G, M14 
 6562, CONT, B6, Dark phase,28,21, 21:16:37, M16, 0, M14 
 6563, CONT, B6, Dark phase,28,21, 21:16:42, M16, 0, M14 
 6564, CONT, B6, Dark phase,28,21, 21:16:43, M16, 0, M15 
 6565, CONT, B6, Dark phase,28,21, 21:16:47, M16, STR.G, M15 
 6566, CONT, B6, Dark phase,28,21, 21:16:27, M15, STR.G, M16 
 6567, CONT, B6, Dark phase,28,21, 21:16:33, M15, STR.G, M14 
 6568, CONT, B6, Dark phase,28,21, 21:16:37, M15, 0, M16 
 6569, CONT, B6, Dark phase,28,21, 21:16:43, M15, STR.G, M16 
 6570, CONT, B6, Dark phase,28,21, 21:16:47, M15, 0, M16 
 6571, CONT, B6, Dark phase,28,21, 21:26:27, M14, 0, M13 
 6572, CONT, B6, Dark phase,28,21, 21:26:45, M14, 0, M13 
 6573, CONT, B6, Dark phase,28,21, 21:26:27, M13, 0, M14 
 6574, CONT, B6, Dark phase,28,21, 21:26:45, M13, 0, M14 
 6576, CONT, B6, Dark phase,28,21, 21:26:34, M15, AGGRO, M16 
 6577, CONT, B6, Dark phase,28,21, 21:26:36, M15, AGGRO, M16 
 6578, CONT, B6, Dark phase,28,21, 21:26:42, M15, 0, M16 
 6579, CONT, B6, Dark phase,28,21, 21:26:42, M15, 0, M13 
 6580, CONT, B6, Dark phase,28,21, 21:26:48, M15, 0, M13 
 6582, CONT, B6, Dark phase,28,21, 21:26:39, M16, AGGRO, M15 
 6591, CONT, B6, Dark phase,28,21, 21:36:27, M13, 0, M14 
 6592, CONT, B6, Dark phase,28,21, 21:36:27, M14, 0, M13 
 6594, CONT, B6, Dark phase,28,21, 21:46:34, M15, AGGRO, M16 
 6596, CONT, B6, Dark phase,28,21, 21:46:42, M15, AGGRO, M16 
 6597, CONT, B6, Dark phase,28,21, 21:46:43, M15, STR.F, M16 
 6598, CONT, B6, Dark phase,28,21, 21:46:46, M15, 0, M16 
 6599, CONT, B6, Dark phase,28,21, 21:46:47, M15, 0, M16 
 6600, CONT, B6, Dark phase,28,21, 21:46:50, M15, AGGRO, M16 
 6601, CONT, B6, Dark phase,28,21, 21:46:51, M15, 0, M14 
 6602, CONT, B6, Dark phase,28,21, 21:46:54, M15, AGGRO, M14 
 6603, CONT, B6, Dark phase,28,21, 21:46:27, M16, 0, M13 
 6604, CONT, B6, Dark phase,28,21, 21:46:33, M16, AGGRO, M15 
 6605, CONT, B6, Dark phase,28,21, 21:46:34, M16, 0, M14 
 6606, CONT, B6, Dark phase,28,21, 21:46:43, M16, STR.F, M15 
 6607, CONT, B6, Dark phase,28,21, 21:46:46, M16, 0, M15 
 6608, CONT, B6, Dark phase,28,21, 21:46:47, M16, 0, M14 
 6609, CONT, B6, Dark phase,28,21, 21:46:50, M16, AGGRO, M15 
 6610, CONT, B6, Dark phase,28,21, 21:46:51, M16, 0, M13 
 6611, CONT, B6, Dark phase,28,21, 21:46:27, M13, 0, M16 
 6613, CONT, B6, Dark phase,28,21, 21:46:51, M13, 0, M16 
 6615, CONT, B6, Dark phase,28,21, 21:46:36, M14, 0, M16 
 6616, CONT, B6, Dark phase,28,21, 21:46:43, M14, 0, M15 
 6617, CONT, B6, Dark phase,28,21, 21:46:50, M14, 0, M15 
 6618, CONT, B6, Dark phase,28,21, 21:46:54, M14, AGGRO, M15 
 6620, CONT, B6, Dark phase,29,5, 05:46:33, M16, 0, M13 
 6621, CONT, B6, Dark phase,29,5, 05:46:28, M13, AFFI, M14 
 6622, CONT, B6, Dark phase,29,5, 05:46:28, M14, AFFI, M13 
 6623, CONT, B6, Dark phase,29,5, 05:46:28, M15, AFFI, M13 
 6624, CONT, B6, Dark phase,29,5, 05:56:28, M13, AFFI, M14 
 6625, CONT, B6, Dark phase,29,5, 05:56:28, M14, AFFI, M13 
 6626, CONT, B6, Dark phase,29,5, 05:56:28, M16, AFFI, M13 
 6628, CONT, B6, Dark phase,29,5, 05:56:38, M15, 0, M13 
 6630, CONT, B6, Light phase,29,6, 06:06:28, M13, AFFI, M14 
 6631, CONT, B6, Light phase,29,6, 06:06:28, M14, AFFI, M13 
 6632, CONT, B6, Light phase,29,6, 06:06:28, M16, AFFI, M13 
 6633, CONT, B6, Light phase,29,6, 06:06:28, M15, AFFI, M13 
 6646, CONT, B6, Light phase,29,6, 06:46:28, M14, AFFI, M13 
 6647, CONT, B6, Light phase,29,6, 06:46:28, M13, AFFI, M14 
 6648, CONT, B6, Light phase,29,6, 06:46:28, M16, AFFI, M13 
 6649, CONT, B6, Light phase,29,6, 06:46:28, M15, AFFI, M13 
 6650, CONT, B6, Light phase,29,6, 06:56:28, M14, AFFI, M13 
 6651, CONT, B6, Light phase,29,6, 06:56:28, M13, AFFI, M14 
 6652, CONT, B6, Light phase,29,6, 06:56:28, M16, AFFI, M13 
 6653, CONT, B6, Light phase,29,6, 06:56:28, M15, AFFI, M13 
 6654, CONT, B6, Light phase,29,7, 07:06:28, M14, AFFI, M13 
 6655, CONT, B6, Light phase,29,7, 07:06:28, M13, AFFI, M14 
 6656, CONT, B6, Light phase,29,7, 07:06:28, M16, AFFI, M13 
 6657, CONT, B6, Light phase,29,7, 07:06:28, M15, AFFI, M13 
 6666, CONT, B6, Light phase,29,7, 07:26:28, M15, 0, M13 
 6667, CONT, B6, Light phase,29,7, 07:26:41, M15, 0, M13 
 6668, CONT, B6, Light phase,29,7, 07:26:49, M15, 0, M14 
 6669, CONT, B6, Light phase,29,7, 07:26:28, M14, 0, M13 
 6670, CONT, B6, Light phase,29,7, 07:26:49, M14, STR.G, M15 
 6671, CONT, B6, Light phase,29,7, 07:26:28, M13, 0, M14 
 6675, CONT, B6, Light phase,29,7, 07:36:29, M13, 0, M14 
 6676, CONT, B6, Light phase,29,7, 07:36:29, M16, 0, M13 
 6677, CONT, B6, Light phase,29,7, 07:36:29, M14, 0, M13 
 6679, CONT, B6, Light phase,29,7, 07:46:54, M16, 0, M15 
 6680, CONT, B6, Light phase,29,7, 07:46:29, M14, 0, M13 
 6681, CONT, B6, Light phase,29,7, 07:46:29, M15, 0, M13 
 6682, CONT, B6, Light phase,29,7, 07:46:36, M15, STR.G, M13 
 6683, CONT, B6, Light phase,29,7, 07:46:47, M15, 0, M13 
 6684, CONT, B6, Light phase,29,7, 07:46:54, M15, 0, M16 
 6685, CONT, B6, Light phase,29,7, 07:46:29, M13, 0, M15 
 6686, CONT, B6, Light phase,29,7, 07:46:36, M13, 0, M15 
 6687, CONT, B6, Light phase,29,7, 07:46:47, M13, 0, M15 
 6688, CONT, B6, Light phase,29,7, 07:56:29, M13, AFFI, M14 
 6689, CONT, B6, Light phase,29,7, 07:56:29, M14, AFFI, M13 
 6690, CONT, B6, Light phase,29,7, 07:56:29, M16, AFFI, M13 
 6691, CONT, B6, Light phase,29,7, 07:56:29, M15, AFFI, M13 
 6692, CONT, B6, Light phase,29,8, 08:06:29, M13, AFFI, M14 
 6693, CONT, B6, Light phase,29,8, 08:06:29, M14, AFFI, M13 
 6694, CONT, B6, Light phase,29,8, 08:06:29, M16, AFFI, M13 
 6695, CONT, B6, Light phase,29,8, 08:06:29, M15, AFFI, M13 
 6696, CONT, B6, Light phase,29,8, 08:16:29, M13, AFFI, M14 
 6697, CONT, B6, Light phase,29,8, 08:16:29, M14, AFFI, M13 
 6698, CONT, B6, Light phase,29,8, 08:16:29, M16, AFFI, M13 
 6699, CONT, B6, Light phase,29,8, 08:16:29, M15, AFFI, M13 
 6700, CONT, B6, Light phase,29,8, 08:26:29, M13, AFFI, M14 
 6701, CONT, B6, Light phase,29,8, 08:26:29, M14, AFFI, M13 
 6702, CONT, B6, Light phase,29,8, 08:26:29, M16, AFFI, M13 
 6703, CONT, B6, Light phase,29,8, 08:26:29, M15, AFFI, M13 
 6704, CONT, B6, Light phase,29,8, 08:36:29, M13, AFFI, M14 
 6705, CONT, B6, Light phase,29,8, 08:36:46, M13, 0, M14 
 6706, CONT, B6, Light phase,29,8, 08:36:29, M14, AFFI, M13 
 6707, CONT, B6, Light phase,29,8, 08:36:46, M14, 0, M13 
 6708, CONT, B6, Light phase,29,8, 08:36:29, M16, AFFI, M13 
 6709, CONT, B6, Light phase,29,8, 08:36:46, M16, 0, M13 
 6710, CONT, B6, Light phase,29,8, 08:36:29, M15, AFFI, M13 
 6711, CONT, B6, Light phase,29,8, 08:36:46, M15, 0, M13 
 6712, CONT, B6, Light phase,29,8, 08:46:29, M13, AFFI, M14 
 6713, CONT, B6, Light phase,29,8, 08:46:29, M14, AFFI, M13 
 6714, CONT, B6, Light phase,29,8, 08:46:29, M16, AFFI, M13 
 6715, CONT, B6, Light phase,29,8, 08:46:29, M15, AFFI, M13 
 6716, CONT, B6, Light phase,29,8, 08:56:29, M13, AFFI, M14 
 6717, CONT, B6, Light phase,29,8, 08:56:29, M14, AFFI, M13 
 6718, CONT, B6, Light phase,29,8, 08:56:29, M16, AFFI, M13 
 6719, CONT, B6, Light phase,29,8, 08:56:29, M15, AFFI, M13 
 6720, CONT, B6, Light phase,29,9, 09:06:29, M13, AFFI, M14 
 6721, CONT, B6, Light phase,29,9, 09:06:29, M14, AFFI, M13 
 6722, CONT, B6, Light phase,29,9, 09:06:29, M16, AFFI, M13 
 6723, CONT, B6, Light phase,29,9, 09:06:29, M15, AFFI, M13 
 6724, CONT, B6, Light phase,29,9, 09:16:29, M16, 0, M13 
 6725, CONT, B6, Light phase,29,9, 09:16:29, M14, AFFI, M13 
 6726, CONT, B6, Light phase,29,9, 09:16:29, M13, AFFI, M14 
 6727, CONT, B6, Light phase,29,9, 09:16:29, M15, AFFI, M13 
 6728, CONT, B6, Light phase,29,9, 09:26:29, M14, 0, M13 
 6729, CONT, B6, Light phase,29,9, 09:26:29, M15, AFFI, M13 
 6730, CONT, B6, Light phase,29,9, 09:26:29, M16, AFFI, M13 
 6731, CONT, B6, Light phase,29,9, 09:26:29, M13, AFFI, M14 
 6735, CONT, B6, Light phase,29,9, 09:36:29, M13, AFFI, M14 
 6736, CONT, B6, Light phase,29,9, 09:36:29, M14, AFFI, M13 
 6737, CONT, B6, Light phase,29,9, 09:36:29, M15, AFFI, M13 
 6738, CONT, B6, Light phase,29,9, 09:46:29, M16, AFFI, M13 
 6739, CONT, B6, Light phase,29,9, 09:46:29, M13, AFFI, M14 
 6740, CONT, B6, Light phase,29,9, 09:46:29, M14, AFFI, M13 
 6741, CONT, B6, Light phase,29,9, 09:46:29, M15, 0, M13 
 6744, CONT, B6, Light phase,29,17, 17:46:52, M14, AGGRO, M13 
 6745, CONT, B6, Light phase,29,17, 17:46:53, M14, 0, M13 
 6747, CONT, B6, Light phase,29,17, 17:46:31, M13, STR.G, M15 
 6750, CONT, B6, Light phase,29,17, 17:46:47, M13, AGGRO, M16 
 6751, CONT, B6, Light phase,29,17, 17:46:47, M13, 0, M16 
 6752, CONT, B6, Light phase,29,17, 17:46:48, M13, 0, M16 
 6753, CONT, B6, Light phase,29,17, 17:46:50, M13, 0, M16 
 6755, CONT, B6, Light phase,29,17, 17:46:31, M15, 0, M13 
 6757, CONT, B6, Light phase,29,17, 17:46:51, M15, 0, M16 
 6759, CONT, B6, Light phase,29,17, 17:46:47, M16, 0, M13 
 6760, CONT, B6, Light phase,29,17, 17:46:47, M16, 0, M13 
 6761, CONT, B6, Light phase,29,17, 17:46:48, M16, 0, M13 
 6762, CONT, B6, Light phase,29,17, 17:46:49, M16, 0, M13 
 6763, CONT, B6, Light phase,29,17, 17:46:50, M16, 0, M15 
 6764, CONT, B6, Light phase,29,17, 17:56:31, M14, STR.F, M15 
 6765, CONT, B6, Light phase,29,17, 17:56:36, M14, AGGRO, M13 
 6766, CONT, B6, Light phase,29,17, 17:56:36, M14, 0, M15 
 6767, CONT, B6, Light phase,29,17, 17:56:38, M14, STR.F, M15 
 6768, CONT, B6, Light phase,29,17, 17:56:40, M14, 0, M15 
 6770, CONT, B6, Light phase,29,17, 17:56:31, M15, STR.F, M14 
 6771, CONT, B6, Light phase,29,17, 17:56:36, M15, AGGRO, M13 
 6772, CONT, B6, Light phase,29,17, 17:56:36, M15, 0, M14 
 6773, CONT, B6, Light phase,29,17, 17:56:38, M15, STR.F, M14 
 6774, CONT, B6, Light phase,29,17, 17:56:40, M15, 0, M14 
 6777, CONT, B6, Light phase,29,17, 17:56:39, M16, 0, M13 
 6778, CONT, B6, Light phase,29,17, 17:56:46, M16, 0, M13 
 6781, CONT, B6, Light phase,29,17, 17:56:31, M13, AGGRO, M15 
 6782, CONT, B6, Light phase,29,17, 17:56:34, M13, AGGRO, M15 
 6784, CONT, B6, Light phase,29,17, 17:56:39, M13, 0, M16 
 6785, CONT, B6, Light phase,29,17, 17:56:40, M13, 0, M16 
 6786, CONT, B6, Light phase,29,17, 17:56:46, M13, 0, M16 
 6788, CONT, B6, Dark phase,29,18, 18:06:31, M15, 0, M14 
 6789, CONT, B6, Dark phase,29,18, 18:06:31, M14, 0, M15 
 6791, CONT, B6, Dark phase,29,18, 18:06:39, M16, 0, M13 
 6792, CONT, B6, Dark phase,29,18, 18:06:42, M16, STR.F, M13 
 6793, CONT, B6, Dark phase,29,18, 18:06:45, M16, 0, M13 
 6795, CONT, B6, Dark phase,29,18, 18:06:39, M13, 0, M13 
 6796, CONT, B6, Dark phase,29,18, 18:06:42, M13, STR.F, M16 
 6797, CONT, B6, Dark phase,29,18, 18:06:45, M13, 0, M16 
 6798, CONT, B6, Dark phase,29,18, 18:16:31, M15, 0, M16 
 6799, CONT, B6, Dark phase,29,18, 18:16:38, M15, 0, M16 
 6800, CONT, B6, Dark phase,29,18, 18:16:46, M15, 0, M16 
 6801, CONT, B6, Dark phase,29,18, 18:16:51, M15, 0, M16 
 6802, CONT, B6, Dark phase,29,18, 18:16:31, M16, 0, M15 
 6803, CONT, B6, Dark phase,29,18, 18:16:46, M16, 0, M15 
 6807, CONT, B6, Dark phase,29,18, 18:16:46, M13, 0, M16 
 6810, CONT, B6, Dark phase,29,18, 18:26:31, M16, STR.F, M14 
 6812, CONT, B6, Dark phase,29,18, 18:26:50, M16, STR.F, M14 
 6813, CONT, B6, Dark phase,29,18, 18:26:55, M16, 0, M14 
 6814, CONT, B6, Dark phase,29,18, 18:26:31, M14, STR.F, M16 
 6818, CONT, B6, Dark phase,29,18, 18:26:50, M14, STR.F, M16 
 6819, CONT, B6, Dark phase,29,18, 18:26:55, M14, 0, M16 
 6820, CONT, B6, Dark phase,29,18, 18:36:31, M13, 0, M16 
 6821, CONT, B6, Dark phase,29,18, 18:36:34, M13, 0, M16 
 6822, CONT, B6, Dark phase,29,18, 18:36:41, M13, 0, M16 
 6823, CONT, B6, Dark phase,29,18, 18:36:31, M16, 0, M13 
 6825, CONT, B6, Dark phase,29,18, 18:36:51, M14, 0, M15 
 6826, CONT, B6, Dark phase,29,18, 18:36:54, M14, AGGRO, M15 
 6827, CONT, B6, Dark phase,29,18, 18:36:55, M14, 0, M15 
 6831, CONT, B6, Dark phase,29,18, 18:36:51, M15, 0, M14 
 6833, CONT, B6, Dark phase,29,18, 18:46:55, M13, 0, M14 
 6836, CONT, B6, Dark phase,29,18, 18:46:46, M16, 0, M14 
 6840, CONT, B6, Dark phase,29,18, 18:46:46, M14, AGGRO, M16 
 6841, CONT, B6, Dark phase,29,18, 18:46:46, M14, 0, M16 
 6843, CONT, B6, Dark phase,29,18, 18:46:55, M14, 0, M13 
 6845, CONT, B6, Dark phase,29,18, 18:56:48, M15, 0, M16 
 6846, CONT, B6, Dark phase,29,18, 18:56:49, M15, 0, M16 
 6847, CONT, B6, Dark phase,29,18, 18:56:31, M16, 0, M13 
 6848, CONT, B6, Dark phase,29,18, 18:56:51, M16, 0, M13 
 6850, CONT, B6, Dark phase,29,18, 18:56:31, M13, 0, M16 
 6854, CONT, B6, Dark phase,29,19, 19:06:32, M16, 0, M13 
 6855, CONT, B6, Dark phase,29,19, 19:06:34, M16, STR.G, M13 
 6856, CONT, B6, Dark phase,29,19, 19:06:43, M16, 0, M14 
 6857, CONT, B6, Dark phase,29,19, 19:06:48, M16, 0, M13 
 6859, CONT, B6, Dark phase,29,19, 19:06:34, M13, 0, M16 
 6860, CONT, B6, Dark phase,29,19, 19:06:43, M13, 0, M16 
 6861, CONT, B6, Dark phase,29,19, 19:06:31, M14, 0, M13 
 6862, CONT, B6, Dark phase,29,19, 19:06:34, M14, STR.G, M13 
 6863, CONT, B6, Dark phase,29,19, 19:06:43, M14, STR.G, M16 
 6864, CONT, B6, Dark phase,29,19, 19:06:48, M14, 0, M16 
 6868, CONT, B6, Dark phase,29,19, 19:16:31, M15, 0, M13 
 6869, CONT, B6, Dark phase,29,19, 19:16:31, M13, 0, M15 
 6870, CONT, B6, Dark phase,29,19, 19:26:31, M14, 0, M16 
 6871, CONT, B6, Dark phase,29,19, 19:26:39, M14, 0, M16 
 6872, CONT, B6, Dark phase,29,19, 19:26:44, M14, 0, M13 
 6873, CONT, B6, Dark phase,29,19, 19:26:31, M16, 0, M13 
 6874, CONT, B6, Dark phase,29,19, 19:26:34, M16, 0, M15 
 6875, CONT, B6, Dark phase,29,19, 19:26:39, M16, STR.G, M14 
 6876, CONT, B6, Dark phase,29,19, 19:26:44, M16, 0, M15 
 6877, CONT, B6, Dark phase,29,19, 19:26:52, M16, 0, M13 
 6878, CONT, B6, Dark phase,29,19, 19:26:31, M15, STR.G, M16 
 6879, CONT, B6, Dark phase,29,19, 19:26:53, M15, STR.G, M13 
 6883, CONT, B6, Dark phase,29,19, 19:26:51, M13, 0, M14 
 6886, CONT, B6, Dark phase,29,19, 19:36:39, M16, 0, M13 
 6887, CONT, B6, Dark phase,29,19, 19:36:31, M15, 0, M14 
 6888, CONT, B6, Dark phase,29,19, 19:36:31, M14, 0, M15 
 6890, CONT, B6, Dark phase,29,19, 19:36:39, M13, 0, M16 
 6891, CONT, B6, Dark phase,29,19, 19:46:31, M14, 0, M13 
 6892, CONT, B6, Dark phase,29,19, 19:46:31, M13, AFFI, M14 
 6893, CONT, B6, Dark phase,29,19, 19:46:31, M15, AFFI, M13 
 6897, CONT, B6, Dark phase,29,19, 19:56:31, M15, AFFI, M14 
 6898, CONT, B6, Dark phase,29,19, 19:56:52, M15, STR.G, M14 
 6899, CONT, B6, Dark phase,29,19, 19:56:31, M14, AFFI, M13 
 6900, CONT, B6, Dark phase,29,19, 19:56:52, M14, 0, M15 
 6901, CONT, B6, Dark phase,29,19, 19:56:31, M13, AFFI, M14 
 6902, CONT, B6, Dark phase,29,19, 19:56:52, M13, AFFI, M14 
 6904, CONT, B6, Dark phase,29,19, 19:56:52, M16, 0, M13 
 6906, CONT, B6, Dark phase,29,20, 20:06:49, M14, AGGRO, M16 
 6907, CONT, B6, Dark phase,29,20, 20:06:49, M14, 0, M16 
 6908, CONT, B6, Dark phase,29,20, 20:06:51, M14, 0, M16 
 6909, CONT, B6, Dark phase,29,20, 20:06:54, M14, 0, M16 
 6912, CONT, B6, Dark phase,29,20, 20:06:49, M16, AGGRO, M14 
 6913, CONT, B6, Dark phase,29,20, 20:06:49, M16, 0, M14 
 6914, CONT, B6, Dark phase,29,20, 20:06:51, M16, 0, M14 
 6915, CONT, B6, Dark phase,29,20, 20:06:54, M16, 0, M14 
 6916, CONT, B6, Dark phase,29,20, 20:06:31, M13, 0, M15 
 6917, CONT, B6, Dark phase,29,20, 20:06:55, M13, 0, M15 
 6918, CONT, B6, Dark phase,29,20, 20:06:31, M15, 0, M13 
 6919, CONT, B6, Dark phase,29,20, 20:06:55, M15, STR.G, M13 
 6926, CONT, B6, Dark phase,29,20, 20:16:55, M16, AGGRO, M15 
 6927, CONT, B6, Dark phase,29,20, 20:16:57, M16, 0, M13 
 6928, CONT, B6, Dark phase,29,20, 20:16:31, M14, 0, M15 
 6929, CONT, B6, Dark phase,29,20, 20:16:31, M15, 0, M13 
 6930, CONT, B6, Dark phase,29,20, 20:16:32, M15, 0, M13 
 6931, CONT, B6, Dark phase,29,20, 20:16:41, M15, STR.G, M13 
 6932, CONT, B6, Dark phase,29,20, 20:16:50, M15, 0, M13 
 6933, CONT, B6, Dark phase,29,20, 20:16:55, M15, 0, M16 
 6934, CONT, B6, Dark phase,29,20, 20:16:55, M15, AGGRO, M16 
 6935, CONT, B6, Dark phase,29,20, 20:16:57, M15, 0, M13 
 6936, CONT, B6, Dark phase,29,20, 20:16:31, M13, STR.G, M15 
 6937, CONT, B6, Dark phase,29,20, 20:16:32, M13, 0, M15 
 6938, CONT, B6, Dark phase,29,20, 20:16:41, M13, 0, M15 
 6939, CONT, B6, Dark phase,29,20, 20:16:50, M13, 0, M14 
 6941, CONT, B6, Dark phase,29,20, 20:26:31, M13, 0, M16 
 6942, CONT, B6, Dark phase,29,20, 20:46:49, M13, STR.G, M16 
 6943, CONT, B6, Dark phase,29,20, 20:46:53, M13, 0, M16 
 6944, CONT, B6, Dark phase,29,20, 20:26:31, M15, 0, M16 
 6945, CONT, B6, Dark phase,29,20, 20:26:35, M15, STR.G, M16 
 6946, CONT, B6, Dark phase,29,20, 20:26:50, M15, 0, M16 
 6947, CONT, B6, Dark phase,29,20, 20:26:31, M16, 0, M13 
 6948, CONT, B6, Dark phase,29,20, 20:26:35, M16, 0, M15 
 6949, CONT, B6, Dark phase,29,20, 20:26:50, M16, 0, M13 
 6951, CONT, B6, Dark phase,29,20, 20:36:43, M15, 0, M16 
 6952, CONT, B6, Dark phase,29,20, 20:36:49, M15, 0, M16 
 6953, CONT, B6, Dark phase,29,20, 20:36:52, M15, 0, M14 
 6955, CONT, B6, Dark phase,29,20, 20:36:31, M14, 0, M13 
 6956, CONT, B6, Dark phase,29,20, 20:36:40, M14, STR.F, M13 
 6957, CONT, B6, Dark phase,29,20, 20:36:42, M14, 0, M13 
 6958, CONT, B6, Dark phase,29,20, 20:36:47, M14, 0, M13 
 6959, CONT, B6, Dark phase,29,20, 20:36:52, M14, 0, M15 
 6960, CONT, B6, Dark phase,29,20, 20:36:54, M14, 0, M15 
 6962, CONT, B6, Dark phase,29,20, 20:36:31, M13, 0, M14 
 6963, CONT, B6, Dark phase,29,20, 20:36:40, M13, STR.F, M14 
 6964, CONT, B6, Dark phase,29,20, 20:36:42, M13, 0, M14 
 6967, CONT, B6, Dark phase,29,20, 20:31:44, M16, 0, M15 
 6978, CONT, B6, Dark phase,29,20, 20:56:57, M14, AGGRO, M13 
 6985, CONT, B6, Dark phase,29,20, 20:56:51, M13, 0, M16 
 6986, CONT, B6, Dark phase,29,20, 20:56:53, M13, 0, M16 
 6993, CONT, B6, Dark phase,29,21, 21:16:31, M13, 0, M16 
 6994, CONT, B6, Dark phase,29,21, 21:16:31, M16, 0, M15 
 6995, CONT, B6, Dark phase,29,21, 21:16:31, M15, 0, M16 
 6996, CONT, B6, Dark phase,29,21, 21:26:31, M13, 0, M15 
 6997, CONT, B6, Dark phase,29,21, 21:26:31, M15, 0, M13 
 6998, CONT, B6, Dark phase,29,21, 21:26:49, M15, 0, M13 
 7005, CONT, B6, Dark phase,29,21, 21:36:31, M13, 0, M16 
 7006, CONT, B6, Dark phase,29,21, 21:36:50, M13, 0, M16 
 7007, CONT, B6, Dark phase,29,21, 21:36:31, M16, 0, M13 
 7008, CONT, B6, Dark phase,29,21, 21:36:57, M16, 0, M13 
 7011, CONT, B6, Dark phase,29,21, 21:46:31, M13, 0, M16 
 7012, CONT, B6, Dark phase,29,21, 21:46:39, M13, 0, M16 
 7013, CONT, B6, Dark phase,29,21, 21:46:31, M16, 0, M13 
 7014, CONT, B6, Dark phase,29,21, 21:46:39, M16, STR.G, M13 
 7018, CONT, B6, Dark phase,30,6, 06:46:33, M15, 0, M16 
 7020, CONT, B6, Dark phase,30,6, 06:46:54, M15, 0, M16 
 7021, CONT, B6, Dark phase,30,6, 06:46:33, M13, 0, M16 
 7022, CONT, B6, Dark phase,30,6, 06:46:33, M16, 0, M13 
 7023, CONT, B6, Dark phase,30,6, 06:56:33, M15, 0, M13 
 7025, CONT, B6, Dark phase,30,6, 06:56:51, M15, 0, M13 
 7026, CONT, B6, Dark phase,30,6, 06:56:33, M16, 0, M13 
 7027, CONT, B6, Dark phase,30,6, 06:56:33, M14, 0, M13 
 7028, CONT, B6, Dark phase,30,6, 06:56:38, M14, STR.G, M13 
 7029, CONT, B6, Dark phase,30,6, 06:56:55, M14, 0, M13 
 7030, CONT, B6, Dark phase,30,6, 06:56:33, M13, 0, M14 
 7031, CONT, B6, Dark phase,30,6, 06:56:38, M13, 0, M14 
 7032, CONT, B6, Dark phase,30,6, 06:56:55, M13, 0, M14 
 7037, CONT, B6, Light phase,30,7, 07:16:33, M13, 0, M15 
 7038, CONT, B6, Light phase,30,7, 07:16:35, M13, 0, M14 
 7039, CONT, B6, Light phase,30,7, 07:16:46, M13, AFFI, M14 
 7040, CONT, B6, Light phase,30,7, 07:16:33, M14, 0, M16 
 7041, CONT, B6, Light phase,30,7, 07:16:39, M14, 0, M16 
 7042, CONT, B6, Light phase,30,7, 07:16:47, M14, AFFI, M13 
 7044, CONT, B6, Light phase,30,7, 07:16:33, M16, 0, M14 
 7045, CONT, B6, Light phase,30,7, 07:26:33, M14, AFFI, M13 
 7046, CONT, B6, Light phase,30,7, 07:26:33, M16, AFFI, M13 
 7047, CONT, B6, Light phase,30,7, 07:26:33, M15, AFFI, M13 
 7048, CONT, B6, Light phase,30,7, 07:26:33, M13, AFFI, M14 
 7049, CONT, B6, Light phase,30,7, 07:36:33, M14, AFFI, M13 
