 , B2.genotype, B2.batch, B2.cycle, B2.day, B2.hour, B2.time_start, B2.ID.new, B2.behaviour, B2.with.who 
 2963, CONT, B2, Light phase,35,7, 07:51:25, M6, 0, M5 
 2964, CONT, B2, Light phase,35,7, 07:51:31, M6, 0, M5 
 2965, CONT, B2, Light phase,35,7, 07:51:36, M6, STR.G, M7 
 2966, CONT, B2, Light phase,35,7, 07:51:41, M6, AFFI, M7 
 2967, CONT, B2, Light phase,35,7, 07:51:20, M7, AFFI, M8 
 2968, CONT, B2, Light phase,35,7, 07:51:25, M7, 0, M8 
 2969, CONT, B2, Light phase,35,7, 07:51:36, M7, AFFI, M8 
 2970, CONT, B2, Light phase,35,8, 08:01:20, M8, 0, M5 
 2971, CONT, B2, Light phase,35,8, 08:01:20, M5, AFFI, M6 
 2972, CONT, B2, Light phase,35,8, 08:01:20, M7, AFFI, M5 
 2973, CONT, B2, Light phase,35,8, 08:01:20, M6, AFFI, M5 
 2974, CONT, B2, Light phase,35,8, 08:11:20, M8, AFFI, M5 
 2975, CONT, B2, Light phase,35,8, 08:11:20, M5, AFFI, M6 
 2976, CONT, B2, Light phase,35,8, 08:11:20, M7, AFFI, M5 
 2977, CONT, B2, Light phase,35,8, 08:11:20, M6, AFFI, M5 
 2978, CONT, B2, Light phase,35,8, 08:21:20, M8, AFFI, M5 
 2979, CONT, B2, Light phase,35,8, 08:21:20, M5, AFFI, M6 
 2980, CONT, B2, Light phase,35,8, 08:21:20, M7, AFFI, M5 
 2981, CONT, B2, Light phase,35,8, 08:21:20, M6, AFFI, M5 
 2982, CONT, B2, Light phase,35,8, 08:31:20, M8, 0, M5 
 2983, CONT, B2, Light phase,35,8, 08:31:20, M5, AFFI, M6 
 2984, CONT, B2, Light phase,35,8, 08:31:20, M7, AFFI, M5 
 2985, CONT, B2, Light phase,35,8, 08:31:20, M6, AFFI, M5 
 2986, CONT, B2, Light phase,35,8, 08:41:20, M8, AFFI, M5 
 2987, CONT, B2, Light phase,35,8, 08:41:20, M5, AFFI, M6 
 2988, CONT, B2, Light phase,35,8, 08:41:20, M7, AFFI, M5 
 2989, CONT, B2, Light phase,35,8, 08:41:20, M6, AFFI, M5 
 2990, CONT, B2, Light phase,35,8, 08:51:20, M5, AFFI, M6 
 2991, CONT, B2, Light phase,35,8, 08:51:20, M7, AFFI, M5 
 2992, CONT, B2, Light phase,35,8, 08:51:20, M6, AFFI, M5 
 2993, CONT, B2, Light phase,35,8, 08:51:20, M8, AFFI, M5 
 2994, CONT, B2, Light phase,35,9, 09:01:20, M5, AFFI, M6 
 2995, CONT, B2, Light phase,35,9, 09:01:20, M7, AFFI, M5 
 2996, CONT, B2, Light phase,35,9, 09:01:20, M6, AFFI, M5 
 2997, CONT, B2, Light phase,35,9, 09:01:20, M8, 0, M5 
 2999, CONT, B2, Light phase,35,9, 09:11:20, M8, 0, M7 
 3000, CONT, B2, Light phase,35,9, 09:11:34, M8, AFFI, M7 
 3001, CONT, B2, Light phase,35,9, 09:11:20, M7, AFFI, M8 
 3002, CONT, B2, Light phase,35,9, 09:11:20, M5, 0, M7 
 3003, CONT, B2, Light phase,35,9, 09:21:20, M7, AFFI, M5 
 3004, CONT, B2, Light phase,35,9, 09:21:20, M5, AFFI, M6 
 3005, CONT, B2, Light phase,35,9, 09:21:20, M8, AFFI, M5 
 3006, CONT, B2, Light phase,35,9, 09:21:20, M6, AFFI, M5 
 3007, CONT, B2, Light phase,35,9, 09:31:20, M7, AFFI, M5 
 3008, CONT, B2, Light phase,35,9, 09:31:20, M5, AFFI, M6 
 3009, CONT, B2, Light phase,35,9, 09:31:20, M8, AFFI, M5 
 3010, CONT, B2, Light phase,35,9, 09:31:20, M6, AFFI, M5 
 3011, CONT, B2, Light phase,35,9, 09:41:20, M6, 0, M5 
 3012, CONT, B2, Light phase,35,9, 09:41:25, M6, 0, M5 
 3013, CONT, B2, Light phase,35,9, 09:41:35, M6, AFFI, M5 
 3014, CONT, B2, Light phase,35,9, 09:41:20, M8, 0, M5 
 3015, CONT, B2, Light phase,35,9, 09:41:20, M7, AFFI, M5 
 3016, CONT, B2, Light phase,35,9, 09:41:20, M5, AFFI, M6 
 3017, CONT, B2, Light phase,35,9, 09:51:20, M6, AFFI, M5 
 3018, CONT, B2, Light phase,35,9, 09:51:20, M8, AFFI, M5 
 3019, CONT, B2, Light phase,35,9, 09:51:20, M7, AFFI, M5 
 3020, CONT, B2, Light phase,35,9, 09:51:20, M5, AFFI, M6 
 3022, CONT, B2, Light phase,35,10, 10:01:20, M7, AFFI, M8 
 3023, CONT, B2, Light phase,35,10, 10:01:20, M8, AFFI, M7 
 3024, CONT, B2, Light phase,35,10, 10:01:20, M5, AFFI, M7 
 3026, CONT, B2, Dark phase,35,18, 18:01:34, M5, 0, M6 
 3027, CONT, B2, Dark phase,35,18, 18:01:42, M5, 0, M6 
 3028, CONT, B2, Dark phase,35,18, 18:01:22, M6, 0, M5 
 3029, CONT, B2, Dark phase,35,18, 18:01:22, M8, 0, M5 
 3030, CONT, B2, Dark phase,35,18, 18:01:22, M7, 0, M5 
 3031, CONT, B2, Dark phase,35,18, 18:11:22, M6, 0, M5 
 3032, CONT, B2, Dark phase,35,18, 18:11:22, M8, 0, M5 
 3033, CONT, B2, Dark phase,35,18, 18:11:22, M5, 0, M6 
 3035, CONT, B2, Dark phase,35,18, 18:21:22, M5, 0, M6 
 3038, CONT, B2, Dark phase,35,18, 18:21:22, M6, 0, M5 
 3040, CONT, B2, Dark phase,35,18, 18:21:28, M8, 0, M7 
 3041, CONT, B2, Dark phase,35,18, 18:21:34, M8, 0, M7 
 3042, CONT, B2, Dark phase,35,18, 18:21:28, M7, 0, M8 
 3043, CONT, B2, Dark phase,35,18, 18:21:32, M7, 0, M8 
 3046, CONT, B2, Dark phase,35,18, 18:31:22, M8, STR.F, M7 
 3047, CONT, B2, Dark phase,35,18, 18:31:22, M7, STR.F, M7 
 3048, CONT, B2, Dark phase,35,18, 18:31:22, M5, STR.F, M8 
 3049, CONT, B2, Dark phase,35,18, 18:41:22, M8, 0, M5 
 3050, CONT, B2, Dark phase,35,18, 18:41:22, M5, 0, M8 
 3053, CONT, B2, Dark phase,35,18, 18:41:43, M6, 0, M7 
 3056, CONT, B2, Dark phase,35,18, 18:41:46, M7, 0, M6 
 3059, CONT, B2, Dark phase,35,18, 18:51:22, M5, 0, M7 
 3060, CONT, B2, Dark phase,35,18, 18:51:22, M7, 0, M5 
 3061, CONT, B2, Dark phase,35,18, 18:51:36, M7, 0, M5 
 3062, CONT, B2, Dark phase,35,18, 18:51:22, M8, 0, M7 
 3063, CONT, B2, Dark phase,35,18, 18:51:30, M8, 0, M7 
 3065, CONT, B2, Dark phase,35,19, 19:01:40, M5, 0, M6 
 3067, CONT, B2, Dark phase,35,19, 19:01:40, M6, 0, M5 
 3072, CONT, B2, Dark phase,35,19, 19:11:35, M5, 0, M7 
 3073, CONT, B2, Dark phase,35,19, 19:11:41, M5, 0, M7 
 3075, CONT, B2, Dark phase,35,19, 19:11:22, M7, 0, M8 
 3076, CONT, B2, Dark phase,35,19, 19:11:22, M8, 0, M7 
 3077, CONT, B2, Dark phase,35,19, 19:21:22, M6, 0, M5 
 3078, CONT, B2, Dark phase,35,19, 19:21:22, M5, 0, M6 
 3083, CONT, B2, Dark phase,35,19, 19:31:44, M5, 0, M6 
 3084, CONT, B2, Dark phase,35,19, 19:31:46, M5, STR.F, M6 
 3085, CONT, B2, Dark phase,35,19, 19:31:22, M7, STR.F, M8 
 3086, CONT, B2, Dark phase,35,19, 19:31:30, M7, 0, M8 
 3087, CONT, B2, Dark phase,35,19, 19:31:44, M7, STR.F, M5 
 3088, CONT, B2, Dark phase,35,19, 19:31:22, M6, 0, M7 
 3089, CONT, B2, Dark phase,35,19, 19:31:22, M8, 0, M7 
 3090, CONT, B2, Dark phase,35,19, 19:41:22, M5, 0, M7 
 3097, CONT, B2, Dark phase,35,19, 19:41:41, M8, 0, M7 
 3098, CONT, B2, Dark phase,35,19, 19:41:22, M6, 0, M5 
 3099, CONT, B2, Dark phase,35,19, 19:41:22, M7, 0, M5 
 3100, CONT, B2, Dark phase,35,19, 19:51:22, M8, 0, M8 
 3102, CONT, B2, Dark phase,35,19, 19:51:22, M7, 0, M8 
 3103, CONT, B2, Dark phase,35,19, 19:51:22, M5, 0, M6 
 3105, CONT, B2, Dark phase,35,19, 19:51:41, M5, 0, M6 
 3107, CONT, B2, Dark phase,35,19, 19:51:22, M6, 0, M5 
 3109, CONT, B2, Dark phase,35,19, 19:51:41, M6, 0, M5 
 3110, CONT, B2, Dark phase,35,19, 19:51:45, M6, 0, M7 
 3111, CONT, B2, Dark phase,35,20, 20:01:22, M7, 0, M6 
 3114, CONT, B2, Dark phase,35,20, 20:01:22, M6, 0, M7 
 3116, CONT, B2, Dark phase,35,20, 20:01:45, M6, 0, M7 
 3117, CONT, B2, Dark phase,35,20, 20:01:22, M5, 0, M8 
 3118, CONT, B2, Dark phase,35,20, 20:01:22, M8, 0, M5 
 3121, CONT, B2, Dark phase,35,20, 20:11:22, M8, 0, M6 
 3123, CONT, B2, Dark phase,35,20, 20:11:22, M6, 0, M8 
 3129, CONT, B2, Dark phase,35,20, 20:21:22, M6, 0, M5 
 3130, CONT, B2, Dark phase,35,20, 20:21:22, M5, 0, M6 
 3131, CONT, B2, Dark phase,35,20, 20:31:22, M6, 0, M5 
 3135, CONT, B2, Dark phase,35,20, 20:31:22, M5, STR.G, M6 
 3136, CONT, B2, Dark phase,35,20, 20:31:38, M5, 0, M7 
 3137, CONT, B2, Dark phase,35,20, 20:31:41, M5, STR.G, M7 
 3138, CONT, B2, Dark phase,35,20, 20:31:47, M5, STR.G, M7 
 3139, CONT, B2, Dark phase,35,20, 20:31:22, M8, STR.G, M5 
 3140, CONT, B2, Dark phase,35,20, 20:31:47, M8, STR.G, M5 
 3141, CONT, B2, Dark phase,35,20, 20:31:49, M8, 0, M5 
 3142, CONT, B2, Dark phase,35,20, 20:31:22, M7, STR.G, M8 
 3143, CONT, B2, Dark phase,35,20, 20:31:42, M7, 0, M8 
 3145, CONT, B2, Dark phase,35,20, 20:51:22, M5, 0, M7 
 3146, CONT, B2, Dark phase,35,20, 20:51:34, M5, 0, M7 
 3147, CONT, B2, Dark phase,35,20, 20:51:40, M5, 0, M7 
 3149, CONT, B2, Dark phase,35,20, 20:51:22, M7, 0, M5 
 3150, CONT, B2, Dark phase,35,20, 20:51:33, M7, 0, M5 
 3151, CONT, B2, Dark phase,35,20, 20:51:37, M7, 0, M5 
 3154, CONT, B2, Dark phase,35,20, 20:51:30, M6, 0, M8 
 3156, CONT, B2, Dark phase,35,20, 20:51:28, M8, 0, M6 
 3159, CONT, B2, Dark phase,35,21, 21:01:22, M8, 0, M7 
 3160, CONT, B2, Dark phase,35,21, 21:01:22, M7, 0, M8 
 3161, CONT, B2, Dark phase,35,21, 21:11:22, M6, 0, M7 
 3162, CONT, B2, Dark phase,35,21, 21:11:22, M7, 0, M6 
 3163, CONT, B2, Dark phase,35,21, 21:11:22, M8, 0, M5 
 3164, CONT, B2, Dark phase,35,21, 21:11:22, M5, 0, M8 
 3165, CONT, B2, Dark phase,35,21, 21:21:22, M7, 0, M5 
 3166, CONT, B2, Dark phase,35,21, 21:21:22, M5, 0, M7 
 3167, CONT, B2, Dark phase,35,21, 21:21:22, M6, 0, M8 
 3168, CONT, B2, Dark phase,35,21, 21:21:22, M8, 0, M6 
 3169, CONT, B2, Dark phase,35,21, 21:21:31, M8, 0, M6 
 3174, CONT, B2, Dark phase,35,21, 21:31:22, M8, 0, M6 
 3175, CONT, B2, Dark phase,35,21, 21:31:22, M6, 0, M8 
 3177, CONT, B2, Dark phase,35,21, 21:41:27, M6, 0, M8 
 3179, CONT, B2, Dark phase,35,21, 21:41:22, M8, STR.F, M5 
 3180, CONT, B2, Dark phase,35,21, 21:41:22, M5, STR.F, M5 
 3185, CONT, B2, Dark phase,35,21, 21:51:22, M6, 0, M7 
 3186, CONT, B2, Dark phase,35,21, 21:51:22, M7, 0, M6 
 3191, CONT, B2, Dark phase,35,22, 22:01:36, M7, 0, M6 
 3193, CONT, B2, Dark phase,35,22, 22:01:36, M6, 0, M7 
 3195, CONT, B2, Light phase,36,6, 06:01:24, M8, 0, M7 
 3196, CONT, B2, Light phase,36,6, 06:01:24, M7, 0, M8 
 3197, CONT, B2, Light phase,36,6, 06:01:24, M6, 0, M7 
 3199, CONT, B2, Light phase,36,6, 06:11:24, M6, AFFI, M5 
 3200, CONT, B2, Light phase,36,6, 06:11:24, M7, AFFI, M5 
 3201, CONT, B2, Light phase,36,6, 06:11:24, M5, AFFI, M7 
 3202, CONT, B2, Light phase,36,6, 06:21:24, M8, AFFI, M5 
 3203, CONT, B2, Light phase,36,6, 06:21:24, M6, AFFI, M5 
 3204, CONT, B2, Light phase,36,6, 06:21:24, M7, AFFI, M5 
 3205, CONT, B2, Light phase,36,6, 06:21:24, M5, AFFI, M6 
 3206, CONT, B2, Light phase,36,6, 06:31:24, M8, AFFI, M5 
 3207, CONT, B2, Light phase,36,6, 06:31:24, M6, AFFI, M5 
 3208, CONT, B2, Light phase,36,6, 06:31:24, M7, AFFI, M5 
 3209, CONT, B2, Light phase,36,6, 06:31:24, M5, AFFI, M6 
 3210, CONT, B2, Light phase,36,6, 06:41:24, M6, AFFI, M5 
 3213, CONT, B2, Light phase,36,6, 06:41:24, M8, AFFI, M5 
 3214, CONT, B2, Light phase,36,6, 06:41:45, M8, 0, M5 
 3215, CONT, B2, Light phase,36,6, 06:41:24, M5, AFFI, M6 
 3216, CONT, B2, Light phase,36,6, 06:41:24, M7, AFFI, M5 
 3217, CONT, B2, Light phase,36,6, 06:51:24, M8, AFFI, M5 
 3218, CONT, B2, Light phase,36,6, 06:51:24, M5, AFFI, M6 
 3219, CONT, B2, Light phase,36,6, 06:51:24, M7, AFFI, M5 
 3220, CONT, B2, Light phase,36,6, 06:51:24, M6, AFFI, M5 
 3221, CONT, B2, Light phase,36,7, 07:01:24, M8, AFFI, M5 
 3222, CONT, B2, Light phase,36,7, 07:01:24, M5, AFFI, M6 
 3223, CONT, B2, Light phase,36,7, 07:01:24, M7, AFFI, M5 
 3224, CONT, B2, Light phase,36,7, 07:01:24, M6, AFFI, M5 
 3225, CONT, B2, Light phase,36,7, 07:11:24, M8, AFFI, M5 
 3226, CONT, B2, Light phase,36,7, 07:11:24, M5, AFFI, M6 
 3227, CONT, B2, Light phase,36,7, 07:11:24, M7, AFFI, M5 
 3228, CONT, B2, Light phase,36,7, 07:11:24, M6, AFFI, M5 
 3229, CONT, B2, Light phase,36,7, 07:21:24, M5, 0, M6 
 3230, CONT, B2, Light phase,36,7, 07:21:24, M8, AFFI, M5 
 3231, CONT, B2, Light phase,36,7, 07:21:24, M7, AFFI, M5 
 3232, CONT, B2, Light phase,36,7, 07:21:24, M6, AFFI, M5 
 3235, CONT, B2, Light phase,36,7, 07:31:24, M5, 0, M8 
 3236, CONT, B2, Light phase,36,7, 07:31:24, M8, AFFI, M7 
 3237, CONT, B2, Light phase,36,7, 07:31:24, M7, AFFI, M8 
 3241, CONT, B2, Light phase,36,7, 07:41:24, M5, 0, M7 
 3242, CONT, B2, Light phase,36,7, 07:41:37, M5, 0, M7 
 3243, CONT, B2, Light phase,36,7, 07:41:24, M8, 0, M5 
 3244, CONT, B2, Light phase,36,7, 07:41:37, M8, 0, M5 
 3245, CONT, B2, Light phase,36,7, 07:41:24, M7, 0, M8 
 3246, CONT, B2, Light phase,36,7, 07:51:24, M5, 0, M6 
 3247, CONT, B2, Light phase,36,7, 07:51:24, M8, AFFI, M5 
 3248, CONT, B2, Light phase,36,7, 07:51:24, M7, AFFI, M5 
 3249, CONT, B2, Light phase,36,7, 07:51:24, M6, AFFI, M5 
 3250, CONT, B2, Light phase,36,8, 08:01:24, M5, AFFI, M8 
 3251, CONT, B2, Light phase,36,8, 08:01:24, M8, AFFI, M7 
 3252, CONT, B2, Light phase,36,8, 08:01:24, M7, AFFI, M8 
 3254, CONT, B2, Light phase,36,8, 08:11:24, M8, STR.G, M6 
 3256, CONT, B2, Light phase,36,8, 08:11:24, M6, STR.G, M8 
 3257, CONT, B2, Light phase,36,8, 08:11:33, M6, AFFI, M5 
 3258, CONT, B2, Light phase,36,8, 08:11:24, M5, AFFI, M7 
 3259, CONT, B2, Light phase,36,8, 08:11:24, M7, AFFI, M5 
 3261, CONT, B2, Light phase,36,8, 08:21:24, M7, 0, M6 
 3262, CONT, B2, Light phase,36,8, 08:21:24, M6, AFFI, M5 
 3263, CONT, B2, Light phase,36,8, 08:21:24, M5, AFFI, M7 
 3264, CONT, B2, Light phase,36,8, 08:31:24, M8, 0, M5 
 3265, CONT, B2, Light phase,36,8, 08:31:41, M8, AFFI, M5 
 3266, CONT, B2, Light phase,36,8, 08:31:24, M7, AFFI, M5 
 3267, CONT, B2, Light phase,36,8, 08:31:24, M6, AFFI, M5 
 3268, CONT, B2, Light phase,36,8, 08:31:24, M5, AFFI, M6 
 3269, CONT, B2, Light phase,36,8, 08:41:24, M8, AFFI, M5 
 3270, CONT, B2, Light phase,36,8, 08:41:24, M7, AFFI, M5 
 3271, CONT, B2, Light phase,36,8, 08:41:24, M6, AFFI, M5 
 3272, CONT, B2, Light phase,36,8, 08:41:24, M5, AFFI, M6 
 3273, CONT, B2, Light phase,36,8, 08:51:24, M8, AFFI, M5 
 3274, CONT, B2, Light phase,36,8, 08:51:24, M7, AFFI, M5 
 3275, CONT, B2, Light phase,36,8, 08:51:24, M6, AFFI, M5 
 3276, CONT, B2, Light phase,36,8, 08:51:24, M5, AFFI, M6 
 3277, CONT, B2, Light phase,36,9, 09:01:24, M8, AFFI, M5 
 3278, CONT, B2, Light phase,36,9, 09:01:24, M7, AFFI, M5 
 3279, CONT, B2, Light phase,36,9, 09:01:24, M6, AFFI, M5 
 3280, CONT, B2, Light phase,36,9, 09:01:24, M5, AFFI, M6 
 3282, CONT, B2, Light phase,36,9, 09:11:24, M8, AFFI, M5 
 3283, CONT, B2, Light phase,36,9, 09:11:24, M5, AFFI, M7 
 3284, CONT, B2, Light phase,36,9, 09:11:24, M7, AFFI, M8 
 3285, CONT, B2, Light phase,36,9, 09:21:24, M6, AFFI, M5 
 3286, CONT, B2, Light phase,36,9, 09:21:24, M8, AFFI, M5 
 3287, CONT, B2, Light phase,36,9, 09:21:24, M5, AFFI, M6 
 3288, CONT, B2, Light phase,36,9, 09:21:24, M7, AFFI, M5 
 3289, CONT, B2, Light phase,36,9, 09:31:24, M5, AFFI, M6 
 3290, CONT, B2, Light phase,36,9, 09:31:45, M5, 0, M6 
 3291, CONT, B2, Light phase,36,9, 09:31:24, M8, AFFI, M5 
 3292, CONT, B2, Light phase,36,9, 09:31:24, M7, AFFI, M5 
 3293, CONT, B2, Light phase,36,9, 09:31:24, M6, AFFI, M5 
 3294, CONT, B2, Light phase,36,9, 09:41:24, M6, 0, M5 
 3295, CONT, B2, Light phase,36,9, 09:41:24, M7, AFFI, M5 
 3296, CONT, B2, Light phase,36,9, 09:41:24, M8, AFFI, M5 
 3297, CONT, B2, Light phase,36,9, 09:41:24, M5, AFFI, M6 
 3298, CONT, B2, Light phase,36,9, 09:51:24, M8, 0, M5 
 3299, CONT, B2, Light phase,36,9, 09:51:24, M7, 0, M5 
 3300, CONT, B2, Light phase,36,9, 09:51:24, M5, AFFI, M6 
 3301, CONT, B2, Light phase,36,9, 09:51:24, M6, AFFI, M5 
 3302, CONT, B2, Light phase,36,10, 10:01:25, M8, 0, M7 
 3304, CONT, B2, Light phase,36,10, 10:01:25, M7, AFFI, M5 
 3305, CONT, B2, Light phase,36,10, 10:01:25, M5, AFFI, M7 
